energy_id,usage_date,workshop,line_id,model_id,shift,electricity_kwh,water_ton,gas_m3,energy_per_vehicle
E002148,2026-05-15,焊装车间,L002,M003,夜班,8681.1,12.5,70.3,137.8
E002149,2026-05-15,总装车间,L003,M004,白班,11334.1,22.5,49.3,151.12
E002150,2026-05-15,总装车间,L003,M004,夜班,8730.7,12.1,34.2,167.9
E002151,2026-05-15,涂装车间,L004,M002,白班,8746.3,22.3,38.0,132.52
E002152,2026-05-15,涂装车间,L004,M002,夜班,7675.3,14.5,48.7,119.93
E002153,2026-05-15,总装车间,L005,M005,白班,12182.5,10.9,64.8,243.65
E002154,2026-05-15,总装车间,L005,M006,夜班,15537.7,17.5,43.4,272.59
E002155,2026-05-15,焊装车间,L006,M005,白班,10669.4,8.8,43.3,237.1
E002156,2026-05-15,焊装车间,L006,M005,夜班,11662.3,12.9,46.0,242.96
E002157,2026-05-15,总装车间,L007,M008,白班,9809.6,9.6,28.7,222.95
E002158,2026-05-15,总装车间,L007,M007,夜班,8171.4,13.0,57.7,194.56
E002159,2026-05-15,检测车间,L008,M001,白班,6098.9,12.3,66.9,88.39
E002160,2026-05-15,检测车间,L008,M002,夜班,7423.2,13.7,32.1,117.83
E002161,2026-05-16,总装车间,L001,M002,白班,9169.8,21.0,40.7,122.26
E002162,2026-05-16,总装车间,L001,M001,夜班,7913.6,15.2,69.4,104.13
E002163,2026-05-16,焊装车间,L002,M003,白班,7858.2,11.3,70.8,133.19
E002164,2026-05-16,焊装车间,L002,M004,夜班,10770.9,14.3,44.2,158.4
E002165,2026-05-16,总装车间,L003,M004,白班,9648.9,13.1,40.2,166.36
E002166,2026-05-16,总装车间,L003,M003,夜班,8364.1,17.0,60.7,141.76
E002167,2026-05-16,涂装车间,L004,M002,白班,7805.3,17.6,37.7,127.96
E002168,2026-05-16,涂装车间,L004,M001,夜班,5925.8,17.3,57.6,103.96
E002169,2026-05-16,总装车间,L005,M006,白班,11285.8,14.2,24.9,262.46
E002170,2026-05-16,总装车间,L005,M005,夜班,11374.8,10.3,56.2,242.02
E002171,2026-05-16,焊装车间,L006,M006,白班,13186.3,12.5,38.2,286.66
E002172,2026-05-16,焊装车间,L006,M005,夜班,11633.2,12.8,69.2,242.36
E002173,2026-05-16,总装车间,L007,M008,白班,8253.7,11.3,22.6,211.63
E002174,2026-05-16,总装车间,L007,M008,夜班,8155.7,13.2,27.3,209.12
E002175,2026-05-16,检测车间,L008,M005,白班,12220.6,13.0,73.7,200.34
E002176,2026-05-16,检测车间,L008,M001,夜班,5551.9,15.5,65.1,95.72
E002177,2026-05-17,总装车间,L001,M002,白班,6064.7,9.5,32.8,118.92
E002178,2026-05-17,总装车间,L001,M002,夜班,7343.2,15.2,35.8,120.38
E002179,2026-05-17,焊装车间,L002,M004,白班,7068.8,14.8,36.2,157.08
E002180,2026-05-17,焊装车间,L002,M003,夜班,7382.7,12.9,47.4,144.76
E002181,2026-05-17,总装车间,L003,M003,白班,7619.1,13.8,56.2,143.76
E002182,2026-05-17,总装车间,L003,M003,夜班,5807.8,7.7,38.2,145.19
E002183,2026-05-17,涂装车间,L004,M001,白班,4174.3,9.3,57.7,107.03
E002184,2026-05-17,涂装车间,L004,M002,夜班,6575.0,14.0,25.4,134.18
E002185,2026-05-17,总装车间,L005,M006,白班,9807.3,11.7,20.6,265.06
E002186,2026-05-17,总装车间,L005,M005,夜班,8618.5,10.9,46.6,246.24
E002187,2026-05-17,焊装车间,L006,M006,白班,9247.3,9.2,18.3,280.22
E002188,2026-05-17,焊装车间,L006,M006,夜班,9868.5,8.6,26.3,281.96
E002189,2026-05-17,总装车间,L007,M008,白班,6102.8,8.2,22.5,226.03
E002190,2026-05-17,总装车间,L007,M008,夜班,7099.7,8.9,23.8,208.81
E002191,2026-05-17,检测车间,L008,M007,白班,8725.1,13.3,81.1,164.62
E002192,2026-05-17,检测车间,L008,M001,夜班,4632.7,12.7,54.3,94.54
E002193,2026-05-18,总装车间,L001,M002,白班,9871.1,26.9,80.8,106.14
E002194,2026-05-18,总装车间,L001,M001,夜班,7873.0,21.1,96.5,106.39
E002195,2026-05-18,焊装车间,L002,M003,白班,10276.9,24.1,67.8,133.47
E002196,2026-05-18,焊装车间,L002,M003,夜班,8086.5,18.3,87.7,137.06
E002197,2026-05-18,总装车间,L003,M003,白班,8954.7,20.4,67.9,142.14
E002198,2026-05-18,总装车间,L003,M004,夜班,9174.4,14.2,44.8,150.4
E002199,2026-05-18,涂装车间,L004,M002,白班,8514.3,15.4,53.3,130.99
E002200,2026-05-18,涂装车间,L004,M002,夜班,9131.5,15.0,59.7,134.29
E002201,2026-05-18,总装车间,L005,M006,白班,14677.2,18.2,39.4,262.09
E002202,2026-05-18,总装车间,L005,M005,夜班,11767.7,14.9,75.5,217.92
E002203,2026-05-18,焊装车间,L006,M005,白班,10955.0,13.6,77.6,214.8
E002204,2026-05-18,焊装车间,L006,M005,夜班,11686.1,11.4,44.8,259.69
E002205,2026-05-18,总装车间,L007,M008,白班,10541.3,13.8,35.9,210.83
E002206,2026-05-18,总装车间,L007,M007,夜班,9867.1,13.4,54.8,201.37
E002207,2026-05-18,检测车间,L008,M004,白班,11406.6,17.5,53.5,150.09
E002208,2026-05-18,检测车间,L008,M007,夜班,11772.0,18.7,56.0,183.94
E002209,2026-05-19,总装车间,L001,M002,白班,8573.8,14.1,61.9,114.32
E002210,2026-05-19,总装车间,L001,M002,夜班,9376.8,21.5,54.9,117.21
E002211,2026-05-19,焊装车间,L002,M004,白班,12532.2,18.4,57.3,160.67
E002212,2026-05-19,焊装车间,L002,M003,夜班,10483.3,17.0,109.0,141.67
E002213,2026-05-19,总装车间,L003,M003,白班,9618.3,16.6,62.3,141.45
E002214,2026-05-19,总装车间,L003,M003,夜班,8437.9,12.6,67.3,153.42
E002215,2026-05-19,涂装车间,L004,M002,白班,6677.3,15.2,42.4,123.65
E002216,2026-05-19,涂装车间,L004,M002,夜班,8475.7,16.7,39.1,130.4
E002217,2026-05-19,总装车间,L005,M005,白班,12173.9,13.8,78.3,217.39
E002218,2026-05-19,总装车间,L005,M005,夜班,10799.8,12.5,50.4,220.4
E002219,2026-05-19,焊装车间,L006,M006,白班,12370.9,11.2,31.8,257.73
E002220,2026-05-19,焊装车间,L006,M006,夜班,12676.2,10.1,28.5,269.71
E002221,2026-05-19,总装车间,L007,M007,白班,8764.3,16.1,54.8,186.47
E002222,2026-05-19,总装车间,L007,M008,夜班,9158.4,12.2,32.8,223.38
E002223,2026-05-19,检测车间,L008,M008,白班,14779.6,19.1,39.8,184.75
E002224,2026-05-19,检测车间,L008,M006,夜班,18346.8,14.8,40.3,262.1
E002225,2026-05-20,总装车间,L001,M001,白班,6920.4,15.5,103.3,97.47
E002226,2026-05-20,总装车间,L001,M001,夜班,8692.8,22.6,108.0,97.67
E002227,2026-05-20,焊装车间,L002,M004,白班,11515.4,21.7,57.7,159.94
E002228,2026-05-20,焊装车间,L002,M003,夜班,10517.2,18.4,116.4,140.23
E002229,2026-05-20,总装车间,L003,M004,白班,9067.0,17.2,47.9,151.12
E002230,2026-05-20,总装车间,L003,M003,夜班,8327.0,10.7,85.0,146.09
E002231,2026-05-20,涂装车间,L004,M001,白班,6426.6,16.4,61.7,114.76
E002232,2026-05-20,涂装车间,L004,M002,夜班,8341.1,21.6,54.2,122.66
E002233,2026-05-20,总装车间,L005,M006,白班,12491.6,11.0,25.4,244.93
E002234,2026-05-20,总装车间,L005,M005,夜班,12559.6,15.1,44.8,246.27
E002235,2026-05-20,焊装车间,L006,M005,白班,11119.1,10.5,42.2,236.58
E002236,2026-05-20,焊装车间,L006,M005,夜班,12415.4,11.5,68.2,248.31
E002237,2026-05-20,总装车间,L007,M007,白班,8827.4,8.7,48.7,196.16
E002238,2026-05-20,总装车间,L007,M008,夜班,12123.7,13.9,32.0,237.72
E002239,2026-05-20,检测车间,L008,M002,白班,6980.3,18.1,54.4,105.76
E002240,2026-05-20,检测车间,L008,M006,夜班,16557.7,20.2,59.6,233.21
E002241,2026-05-21,总装车间,L001,M001,白班,6401.1,19.5,72.0,91.44
E002242,2026-05-21,总装车间,L001,M002,夜班,9740.1,18.3,69.8,107.03
E002243,2026-05-21,焊装车间,L002,M003,白班,10774.6,24.5,98.4,141.77
E002244,2026-05-21,焊装车间,L002,M004,夜班,11144.4,17.3,45.0,166.33
E002245,2026-05-21,总装车间,L003,M003,白班,10265.6,17.4,96.6,142.58
E002246,2026-05-21,总装车间,L003,M004,夜班,11439.4,12.7,47.4,175.99
E002247,2026-05-21,涂装车间,L004,M002,白班,7694.2,14.3,39.5,118.37
E002248,2026-05-21,涂装车间,L004,M001,夜班,6641.1,13.1,72.7,107.11
E002249,2026-05-21,总装车间,L005,M006,白班,12222.3,10.8,26.7,254.63
E002250,2026-05-21,总装车间,L005,M005,夜班,12710.0,14.7,62.5,231.09
E002251,2026-05-21,焊装车间,L006,M005,白班,14560.2,15.2,76.2,251.04
E002252,2026-05-21,焊装车间,L006,M005,夜班,11379.4,9.3,53.5,247.38
E002253,2026-05-21,总装车间,L007,M007,白班,8103.7,13.1,55.5,184.17
E002254,2026-05-21,总装车间,L007,M008,夜班,9251.8,7.9,30.1,231.29
E002255,2026-05-21,检测车间,L008,M003,白班,8139.5,14.1,81.7,127.18
E002256,2026-05-21,检测车间,L008,M003,夜班,10232.1,19.3,80.5,129.52
E002257,2026-05-22,总装车间,L001,M001,白班,7372.7,21.5,113.7,94.52
E002258,2026-05-22,总装车间,L001,M001,夜班,9060.8,16.7,88.1,104.15
E002259,2026-05-22,焊装车间,L002,M004,白班,10814.9,21.2,36.7,156.74
E002260,2026-05-22,焊装车间,L002,M003,夜班,11255.4,21.0,67.6,144.3
E002261,2026-05-22,总装车间,L003,M004,白班,9947.0,17.6,41.7,150.71
E002262,2026-05-22,总装车间,L003,M003,夜班,7587.8,12.1,75.9,140.51
E002263,2026-05-22,涂装车间,L004,M001,白班,6963.7,19.4,78.6,108.81
E002264,2026-05-22,涂装车间,L004,M002,夜班,9639.6,17.1,42.3,132.05
E002265,2026-05-22,总装车间,L005,M006,白班,14311.5,14.7,38.5,280.62
E002266,2026-05-22,总装车间,L005,M005,夜班,13295.3,16.4,56.7,233.25
E002267,2026-05-22,焊装车间,L006,M006,白班,12311.1,13.4,36.4,261.94
E002268,2026-05-22,焊装车间,L006,M005,夜班,12144.5,12.0,41.9,253.01
E002269,2026-05-22,总装车间,L007,M007,白班,9521.4,15.0,62.9,206.99
E002270,2026-05-22,总装车间,L007,M008,夜班,10296.3,10.9,31.4,214.51
E002271,2026-05-22,检测车间,L008,M008,白班,12550.3,17.6,40.8,196.1
E002272,2026-05-22,检测车间,L008,M003,夜班,9647.4,14.7,115.0,123.68
E002273,2026-05-23,总装车间,L001,M002,白班,9107.2,19.3,64.8,116.76
E002274,2026-05-23,总装车间,L001,M002,夜班,7346.2,17.1,39.0,111.31
E002275,2026-05-23,焊装车间,L002,M003,白班,9069.0,16.2,60.7,133.37
E002276,2026-05-23,焊装车间,L002,M003,夜班,7460.3,10.6,64.5,135.64
E002277,2026-05-23,总装车间,L003,M004,白班,8508.9,16.1,44.4,157.57
E002278,2026-05-23,总装车间,L003,M003,夜班,7476.6,11.1,74.0,149.53
E002279,2026-05-23,涂装车间,L004,M001,白班,5843.6,16.8,56.1,110.26
E002280,2026-05-23,涂装车间,L004,M001,夜班,5409.6,17.3,75.5,104.03
E002281,2026-05-23,总装车间,L005,M006,白班,11698.3,13.3,25.6,254.31
E002282,2026-05-23,总装车间,L005,M005,夜班,10022.1,12.3,52.9,227.78
E002283,2026-05-23,焊装车间,L006,M006,白班,12423.5,12.7,35.1,270.08
E002284,2026-05-23,焊装车间,L006,M005,夜班,10339.5,9.8,54.9,258.49
E002285,2026-05-23,总装车间,L007,M007,白班,7112.3,11.8,56.8,192.22
E002286,2026-05-23,总装车间,L007,M007,夜班,6967.1,11.0,40.7,199.06
E002287,2026-05-23,检测车间,L008,M004,白班,8382.2,11.2,39.7,139.7
E002288,2026-05-23,检测车间,L008,M001,夜班,6254.6,12.2,64.6,93.35
E002289,2026-05-24,总装车间,L001,M001,白班,5801.3,12.0,56.9,89.25
E002290,2026-05-24,总装车间,L001,M001,夜班,4946.2,12.2,72.3,93.32
E002291,2026-05-24,焊装车间,L002,M003,白班,6503.9,14.1,41.5,147.82
E002292,2026-05-24,焊装车间,L002,M004,夜班,8206.0,11.0,28.3,167.47
E002293,2026-05-24,总装车间,L003,M004,白班,6343.1,10.7,33.2,158.58
E002294,2026-05-24,总装车间,L003,M003,夜班,6590.6,9.6,43.2,146.46
E002295,2026-05-24,涂装车间,L004,M001,白班,4986.5,13.1,47.5,113.33
E002296,2026-05-24,涂装车间,L004,M002,夜班,6278.5,15.6,34.4,142.69
E002297,2026-05-24,总装车间,L005,M006,白班,10896.3,13.5,24.9,265.76
E002298,2026-05-24,总装车间,L005,M005,夜班,9600.9,10.5,51.8,246.18
E002299,2026-05-24,焊装车间,L006,M005,白班,7554.3,10.3,42.8,236.07
E002300,2026-05-24,焊装车间,L006,M005,夜班,9007.9,12.1,42.8,243.46
E002301,2026-05-24,总装车间,L007,M008,白班,6565.3,8.8,23.9,234.47
E002302,2026-05-24,总装车间,L007,M008,夜班,6622.3,6.5,23.5,228.36
E002303,2026-05-24,检测车间,L008,M007,白班,9373.5,10.6,77.3,176.86
E002304,2026-05-24,检测车间,L008,M005,夜班,11240.5,15.6,47.5,212.08
E002305,2026-05-25,总装车间,L001,M002,白班,8990.4,22.5,45.6,103.34
E002306,2026-05-25,总装车间,L001,M001,夜班,7874.8,20.8,80.7,96.03
E002307,2026-05-25,焊装车间,L002,M004,白班,10721.0,19.9,44.8,157.66
E002308,2026-05-25,焊装车间,L002,M003,夜班,11907.9,26.3,72.9,148.85
E002309,2026-05-25,总装车间,L003,M004,白班,9663.4,15.7,41.0,148.67
E002310,2026-05-25,总装车间,L003,M004,夜班,8742.8,15.4,40.2,156.12
E002311,2026-05-25,涂装车间,L004,M001,白班,6289.9,19.8,85.1,110.35
E002312,2026-05-25,涂装车间,L004,M001,夜班,7149.4,16.4,63.0,117.2
E002313,2026-05-25,总装车间,L005,M005,白班,13589.6,11.4,64.2,230.33
E002314,2026-05-25,总装车间,L005,M006,夜班,14678.4,14.8,27.1,276.95
E002315,2026-05-25,焊装车间,L006,M006,白班,14683.9,15.3,25.6,287.92
E002316,2026-05-25,焊装车间,L006,M006,夜班,14153.6,10.4,30.6,277.52
E002317,2026-05-25,总装车间,L007,M007,白班,9356.2,14.7,61.5,203.4
E002318,2026-05-25,总装车间,L007,M007,夜班,9105.2,11.7,47.1,206.94
E002319,2026-05-25,检测车间,L008,M007,白班,11446.1,12.8,93.2,176.09
E002320,2026-05-25,检测车间,L008,M003,夜班,10298.5,21.5,67.6,135.51
E002321,2026-05-26,总装车间,L001,M002,白班,7511.4,23.1,53.5,102.9
E002322,2026-05-26,总装车间,L001,M001,夜班,8378.5,24.6,123.1,93.09
E002323,2026-05-26,焊装车间,L002,M004,白班,9980.9,20.9,54.0,148.97
E002324,2026-05-26,焊装车间,L002,M003,夜班,9881.7,21.9,64.1,139.18
E002325,2026-05-26,总装车间,L003,M004,白班,10640.9,19.1,57.9,145.77
E002326,2026-05-26,总装车间,L003,M004,夜班,9030.6,16.5,34.2,158.43
E002327,2026-05-26,涂装车间,L004,M002,白班,7811.3,16.3,40.9,123.99
E002328,2026-05-26,涂装车间,L004,M001,夜班,6242.2,21.1,58.0,105.8
E002329,2026-05-26,总装车间,L005,M006,白班,12358.5,8.6,34.2,280.88
E002330,2026-05-26,总装车间,L005,M006,夜班,15130.8,15.1,27.5,270.19
E002331,2026-05-26,焊装车间,L006,M005,白班,12011.8,13.7,55.1,250.25
E002332,2026-05-26,焊装车间,L006,M005,夜班,12216.5,15.8,71.7,244.33
E002333,2026-05-26,总装车间,L007,M007,白班,7923.8,10.3,46.3,193.26
E002334,2026-05-26,总装车间,L007,M007,夜班,10189.0,15.4,46.8,199.78
E002335,2026-05-26,检测车间,L008,M005,白班,13865.5,19.2,58.9,210.08
E002336,2026-05-26,检测车间,L008,M001,夜班,7328.4,19.4,99.6,93.95
E002337,2026-05-27,总装车间,L001,M002,白班,8705.0,20.9,60.2,110.19
E002338,2026-05-27,总装车间,L001,M001,夜班,6755.4,16.4,97.7,97.9
E002339,2026-05-27,焊装车间,L002,M004,白班,9262.1,20.7,47.4,149.39
E002340,2026-05-27,焊装车间,L002,M003,夜班,12008.2,21.8,81.6,152.0
E002341,2026-05-27,总装车间,L003,M004,白班,10724.1,14.9,48.4,146.91
E002342,2026-05-27,总装车间,L003,M004,夜班,10372.9,14.6,37.7,164.65
E002343,2026-05-27,涂装车间,L004,M002,白班,8023.4,21.7,51.6,123.44
E002344,2026-05-27,涂装车间,L004,M001,夜班,7367.0,17.3,58.0,116.94
E002345,2026-05-27,总装车间,L005,M006,白班,12247.2,11.3,32.7,266.24
E002346,2026-05-27,总装车间,L005,M006,夜班,13368.0,11.7,30.6,262.12
E002347,2026-05-27,焊装车间,L006,M006,白班,13173.8,11.1,38.8,258.31
E002348,2026-05-27,焊装车间,L006,M005,夜班,11424.8,15.4,71.3,228.5
E002349,2026-05-27,总装车间,L007,M008,白班,11391.9,11.8,28.5,232.49
E002350,2026-05-27,总装车间,L007,M008,夜班,11451.3,14.1,27.6,216.06
E002351,2026-05-27,检测车间,L008,M005,白班,14821.3,14.0,95.3,200.29
E002352,2026-05-27,检测车间,L008,M008,夜班,17058.6,14.5,53.5,215.93
E002353,2026-05-28,总装车间,L001,M002,白班,10146.7,18.3,60.8,115.3
E002354,2026-05-28,总装车间,L001,M001,夜班,8755.6,18.6,81.3,101.81
E002355,2026-05-28,焊装车间,L002,M004,白班,11988.3,26.1,46.8,153.7
E002356,2026-05-28,焊装车间,L002,M004,夜班,12282.1,16.5,64.9,153.53
E002357,2026-05-28,总装车间,L003,M004,白班,10766.9,13.2,36.6,165.64
E002358,2026-05-28,总装车间,L003,M004,夜班,9238.7,17.2,36.9,174.32
E002359,2026-05-28,涂装车间,L004,M002,白班,9179.2,18.4,50.7,131.13
E002360,2026-05-28,涂装车间,L004,M002,夜班,6781.4,17.3,29.6,123.3
E002361,2026-05-28,总装车间,L005,M006,白班,13682.8,17.0,46.6,253.39
E002362,2026-05-28,总装车间,L005,M006,夜班,14904.4,13.8,39.8,276.01
E002363,2026-05-28,焊装车间,L006,M005,白班,10938.3,14.5,55.8,223.23
E002364,2026-05-28,焊装车间,L006,M005,夜班,10839.5,14.0,45.1,235.64
E002365,2026-05-28,总装车间,L007,M008,白班,9969.2,13.4,37.3,216.72
E002366,2026-05-28,总装车间,L007,M008,夜班,10978.5,13.3,28.5,238.66
E002367,2026-05-28,检测车间,L008,M004,白班,10163.2,14.8,51.8,147.29
E002368,2026-05-28,检测车间,L008,M004,夜班,10905.0,13.0,49.4,160.37
E002369,2026-05-29,总装车间,L001,M002,白班,7633.5,22.9,51.6,103.16
E002370,2026-05-29,总装车间,L001,M001,夜班,7351.3,17.4,85.9,102.1
E002371,2026-05-29,焊装车间,L002,M003,白班,10745.2,19.2,81.8,141.38
E002372,2026-05-29,焊装车间,L002,M004,夜班,11160.7,15.3,57.0,157.19
E002373,2026-05-29,总装车间,L003,M004,白班,10234.5,21.6,43.3,150.51
E002374,2026-05-29,总装车间,L003,M004,夜班,7888.5,13.5,29.6,164.34
E002375,2026-05-29,涂装车间,L004,M002,白班,7658.9,14.1,52.3,125.56
E002376,2026-05-29,涂装车间,L004,M002,夜班,7091.1,14.6,31.1,122.26
E002377,2026-05-29,总装车间,L005,M005,白班,10237.7,15.3,63.6,222.56
E002378,2026-05-29,总装车间,L005,M006,夜班,14591.4,15.9,27.7,275.31
E002379,2026-05-29,焊装车间,L006,M006,白班,11558.4,14.9,34.8,262.69
E002380,2026-05-29,焊装车间,L006,M005,夜班,12444.5,11.1,52.1,239.32
E002381,2026-05-29,总装车间,L007,M007,白班,7634.5,9.1,57.4,200.91
E002382,2026-05-29,总装车间,L007,M008,夜班,10978.0,10.0,30.9,238.65
E002383,2026-05-29,检测车间,L008,M001,白班,6015.6,12.5,60.6,87.18
E002384,2026-05-29,检测车间,L008,M001,夜班,6792.4,14.9,109.0,94.34
E002385,2026-05-30,总装车间,L001,M002,白班,7977.8,21.8,41.1,113.97
E002386,2026-05-30,总装车间,L001,M002,夜班,8533.5,15.2,36.9,113.78
E002387,2026-05-30,焊装车间,L002,M004,白班,9530.9,15.4,39.0,167.21
E002388,2026-05-30,焊装车间,L002,M004,夜班,9378.7,18.2,34.4,158.96
E002389,2026-05-30,总装车间,L003,M003,白班,8194.3,12.4,73.0,128.04
E002390,2026-05-30,总装车间,L003,M003,夜班,6591.1,12.3,62.2,140.24
E002391,2026-05-30,涂装车间,L004,M002,白班,5989.4,16.1,36.3,119.79
E002392,2026-05-30,涂装车间,L004,M001,夜班,5303.1,15.2,69.2,115.28
E002393,2026-05-30,总装车间,L005,M005,白班,10334.3,11.2,45.1,224.66
E002394,2026-05-30,总装车间,L005,M006,夜班,12089.5,10.9,40.0,257.22
E002395,2026-05-30,焊装车间,L006,M005,白班,10750.7,11.3,64.9,238.9
E002396,2026-05-30,焊装车间,L006,M006,夜班,11403.0,8.9,37.7,265.19
E002397,2026-05-30,总装车间,L007,M008,白班,8360.0,12.2,29.5,214.36
E002398,2026-05-30,总装车间,L007,M008,夜班,7831.0,7.6,23.3,223.74
E002399,2026-05-30,检测车间,L008,M008,白班,11355.2,10.3,40.8,202.77
E002400,2026-05-30,检测车间,L008,M001,夜班,5950.7,13.1,92.4,99.18
E002401,2026-05-31,总装车间,L001,M002,白班,6008.2,9.8,36.6,117.81
E002402,2026-05-31,总装车间,L001,M002,夜班,6172.7,11.6,41.7,121.03
E002403,2026-05-31,焊装车间,L002,M003,白班,7584.6,18.1,69.6,137.9
E002404,2026-05-31,焊装车间,L002,M003,夜班,7115.3,17.2,79.0,136.83
E002405,2026-05-31,总装车间,L003,M003,白班,7220.1,17.4,78.5,131.27
E002406,2026-05-31,总装车间,L003,M003,夜班,6319.2,12.3,64.5,140.43
E002407,2026-05-31,涂装车间,L004,M001,白班,4381.4,9.2,56.9,104.32
E002408,2026-05-31,涂装车间,L004,M002,夜班,5540.9,10.8,24.2,138.52
E002409,2026-05-31,总装车间,L005,M005,白班,7285.9,7.2,46.1,220.78
E002410,2026-05-31,总装车间,L005,M005,夜班,7564.3,10.6,31.3,216.12
E002411,2026-05-31,焊装车间,L006,M006,白班,10403.2,12.0,24.5,281.17
E002412,2026-05-31,焊装车间,L006,M005,夜班,9298.7,7.2,49.0,258.3
E002413,2026-05-31,总装车间,L007,M007,白班,5356.2,6.3,39.0,191.29
E002414,2026-05-31,总装车间,L007,M008,夜班,6538.7,6.7,22.2,210.93
E002415,2026-05-31,检测车间,L008,M003,白班,5709.8,10.7,47.6,132.79
E002416,2026-05-31,检测车间,L008,M008,夜班,11359.1,9.7,44.2,214.32
E002417,2026-06-01,总装车间,L001,M001,白班,7544.9,21.0,110.4,101.96
E002418,2026-06-01,总装车间,L001,M002,夜班,9019.6,15.1,47.9,120.26
E002419,2026-06-01,焊装车间,L002,M003,白班,10090.0,16.4,98.2,142.11
E002420,2026-06-01,焊装车间,L002,M003,夜班,9503.7,13.3,80.7,146.21
E002421,2026-06-01,总装车间,L003,M003,白班,10759.0,23.7,114.4,128.08
E002422,2026-06-01,总装车间,L003,M003,夜班,10706.3,23.8,91.5,140.87
E002423,2026-06-01,涂装车间,L004,M001,白班,6042.2,15.4,61.2,102.41
E002424,2026-06-01,涂装车间,L004,M002,夜班,8016.3,21.5,48.7,131.41
E002425,2026-06-01,总装车间,L005,M005,白班,12113.8,11.1,62.7,224.33
E002426,2026-06-01,总装车间,L005,M006,夜班,13555.9,15.0,47.3,251.04
E002427,2026-06-01,焊装车间,L006,M005,白班,13091.2,11.0,70.2,238.02
E002428,2026-06-01,焊装车间,L006,M005,夜班,13369.1,12.0,59.3,252.25
E002429,2026-06-01,总装车间,L007,M008,白班,11409.5,13.6,29.2,223.72
E002430,2026-06-01,总装车间,L007,M007,夜班,9567.1,11.9,58.0,195.25
E002431,2026-06-01,检测车间,L008,M006,白班,18687.1,20.2,51.2,255.99
E002432,2026-06-01,检测车间,L008,M001,夜班,7962.9,15.9,74.8,98.31
E002433,2026-06-02,总装车间,L001,M001,白班,7827.2,15.1,71.9,96.63
E002434,2026-06-02,总装车间,L001,M001,夜班,8432.9,24.8,82.0,100.39
E002435,2026-06-02,焊装车间,L002,M004,白班,13419.5,20.8,43.2,157.88
E002436,2026-06-02,焊装车间,L002,M003,夜班,11117.2,25.6,83.7,140.72
E002437,2026-06-02,总装车间,L003,M003,白班,10526.8,19.7,106.5,133.25
E002438,2026-06-02,总装车间,L003,M003,夜班,10500.8,16.6,77.0,147.9
E002439,2026-06-02,涂装车间,L004,M002,白班,7129.8,16.8,49.0,118.83
E002440,2026-06-02,涂装车间,L004,M002,夜班,9176.1,20.4,58.7,132.99
E002441,2026-06-02,总装车间,L005,M006,白班,16507.4,13.3,46.3,279.79
E002442,2026-06-02,总装车间,L005,M006,夜班,13606.1,14.4,33.6,261.66
E002443,2026-06-02,焊装车间,L006,M005,白班,10618.8,9.9,64.2,230.84
E002444,2026-06-02,焊装车间,L006,M005,夜班,14585.0,12.9,54.1,255.88
E002445,2026-06-02,总装车间,L007,M007,白班,9461.5,13.4,63.3,201.31
E002446,2026-06-02,总装车间,L007,M007,夜班,9003.3,15.7,52.4,195.72
E002447,2026-06-02,检测车间,L008,M008,白班,14951.2,22.9,57.8,189.26
E002448,2026-06-02,检测车间,L008,M001,夜班,7404.1,21.5,88.2,101.43
E002449,2026-06-03,总装车间,L001,M001,白班,7722.7,21.2,75.7,93.04
E002450,2026-06-03,总装车间,L001,M001,夜班,7206.8,20.0,101.2,92.39
E002451,2026-06-03,焊装车间,L002,M003,白班,9329.2,22.6,74.1,137.19
E002452,2026-06-03,焊装车间,L002,M003,夜班,10003.1,19.7,92.1,140.89
E002453,2026-06-03,总装车间,L003,M003,白班,10743.1,24.7,118.2,139.52
E002454,2026-06-03,总装车间,L003,M003,夜班,11372.7,19.3,73.0,153.69
E002455,2026-06-03,涂装车间,L004,M002,白班,8147.6,21.1,33.3,119.82
E002456,2026-06-03,涂装车间,L004,M001,夜班,6719.5,20.5,67.8,113.89
E002457,2026-06-03,总装车间,L005,M005,白班,12680.4,15.6,85.6,222.46
E002458,2026-06-03,总装车间,L005,M006,夜班,16679.7,18.6,38.8,282.71
E002459,2026-06-03,焊装车间,L006,M005,白班,13149.5,15.6,75.1,243.51
E002460,2026-06-03,焊装车间,L006,M005,夜班,14210.2,15.2,77.2,253.75
E002461,2026-06-03,总装车间,L007,M008,白班,9871.3,13.2,22.5,229.57
E002462,2026-06-03,总装车间,L007,M008,夜班,11904.8,14.3,36.3,228.94
E002463,2026-06-03,检测车间,L008,M006,白班,17466.2,20.4,52.1,226.83
E002464,2026-06-03,检测车间,L008,M007,夜班,12283.8,11.8,59.7,183.34
E002465,2026-06-04,总装车间,L001,M001,白班,8394.6,26.0,102.8,101.14
E002466,2026-06-04,总装车间,L001,M002,夜班,8850.1,21.4,44.9,112.03
E002467,2026-06-04,焊装车间,L002,M003,白班,10598.4,16.6,107.6,147.2
E002468,2026-06-04,焊装车间,L002,M003,夜班,9775.3,21.7,64.6,150.39
E002469,2026-06-04,总装车间,L003,M004,白班,11565.0,20.8,62.0,162.89
E002470,2026-06-04,总装车间,L003,M003,夜班,8560.5,16.4,94.8,138.07
E002471,2026-06-04,涂装车间,L004,M001,白班,7453.2,22.6,90.0,112.93
E002472,2026-06-04,涂装车间,L004,M001,夜班,6831.2,16.6,79.5,113.85
